,Unnamed: 0,№ брони,Номеров,Стоимость,Внесена предоплата,Способ оплаты,Дата бронирования,Заезд,Ночей,Выезд,Источник,Категория номера,Гостей,Гостиница,Разница до заезда (дни),Продолжительность пребывания (дни)
8119,8119,20230221-7491-184574053,2,18600.0,0,Отложенная электронная оплата: Банк Россия (банк. карта),2023-02-18 22:58:53,2023-02-21 15:00:00,1,2023-02-22 12:00:00,Бронирование из экстранета,Номер «Стандарт»,4,3,2,0
8120,8120,20230224-6634-185034656,1,23200.0,23200,Банк. карта: Банк Россия (банк. карта),2023-02-21 22:25:37,2023-02-24 15:00:00,1,2023-02-25 12:00:00,Официальный сайт,Номер «Люкс»,2,1,2,0
8121,8121,20230726-6634-210896518,1,151800.0,50600,Банк. карта: Банк Россия (банк. карта),2023-07-12 16:40:54,2023-07-26 15:00:00,3,2023-07-29 12:00:00,Официальный сайт,Коттедж с 3 спальнями,4,1,13,2
8122,8122,20230827-6634-218868882,1,9500.0,9500,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-08-16 20:07:07,2023-08-27 15:00:00,1,2023-08-28 12:00:00,Программа лояльности,Номер «Стандарт»,3,1,10,0
8123,8123,20230812-7492-217375855,1,21600.0,21600,Банк. карта: Банк Россия (банк. карта),2023-08-10 09:34:28,2023-08-12 15:00:00,1,2023-08-13 12:00:00,Официальный сайт,Номер «Студия»,2,2,2,0
8124,8124,20230225-7492-185307079,1,14100.0,0,Отложенная электронная оплата: Банк Россия (банк. карта),2023-02-23 16:44:05,2023-02-25 15:00:00,1,2023-02-26 12:00:00,Бронирование из экстранета,Номер «Стандарт»,2,2,1,0
8125,8125,20230102-6634-162453349,1,102100.0,102100,Банк. карта: Банк Россия (банк. карта),2022-09-17 11:44:07,2023-01-02 16:00:00,5,2023-01-07 12:00:00,Официальный сайт,Номер «Стандарт»,1,1,107,4
8126,8126,20220815-6634-155393094,1,24800.0,12400,Банк. карта: Банк Россия (банк. карта),2022-08-11 21:39:02,2022-08-15 15:00:00,2,2022-08-17 12:00:00,Официальный сайт,Номер «Стандарт»,3,1,3,1
8127,8127,20230908-7491-220243008,1,27360.0,13680,Отложенная электронная оплата: Банк Россия (банк. карта),2023-08-23 10:40:48,2023-09-08 15:00:00,2,2023-09-10 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,16,1
8128,8128,20220616-7491-137656399,1,65600.0,16400,Банк. карта: Банк Россия (банк. карта),2022-05-09 14:04:26,2022-06-16 15:00:00,4,2022-06-20 12:00:00,Официальный сайт,Номер «Стандарт»,3,3,38,3
8129,8129,20220801-6634-141210505,1,19200.0,9400,Отложенная электронная оплата: Банк Россия (банк. карта),2022-05-31 23:22:21,2022-08-27 15:00:00,2,2022-08-29 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,87,1
8130,8130,20220122-7491-121913126,1,9180.0,0,Гарантия банковской картой,2022-01-21 16:12:56,2022-01-22 15:00:00,1,2022-01-23 12:00:00,booking.com,Номер «Стандарт»,1,3,0,0
8131,8131,20230508-7491-193668914,1,15700.0,15700,Отложенная электронная оплата: Банк Россия (банк. карта),2023-04-14 13:34:08,2023-05-08 15:00:00,1,2023-05-09 12:00:00,Бронирование из экстранета,Номер «Стандарт»,3,3,24,0
8132,8132,20231030-6634-232751818,1,36400.0,8700,Банк. карта: Банк Россия (банк. карта),2023-10-26 02:23:50,2023-10-30 15:00:00,4,2023-11-03 12:00:00,Официальный сайт,Номер «Стандарт»,1,1,4,3
8133,8133,20220305-16563-124396238,1,49600.0,49600,Банк. карта [Кешбэк. МИР]: Эквайринг TravelLine Pro (Банк. карта),2022-02-11 08:48:26,2022-03-05 15:00:00,3,2022-03-08 12:00:00,Официальный сайт,Номер «Студия»,3,4,22,2
8134,8134,20220308-6634-126002502,1,63000.0,63000,Банк. карта [Кешбэк. МИР]: Эквайринг TravelLine Pro (Банк. карта),2022-02-23 18:14:26,2022-03-08 15:00:00,3,2022-03-11 12:00:00,Официальный сайт,Апартаменты с 2 спальнями с отдельным входом,4,1,12,2
8135,8135,20230409-6634-188919488,1,8200.0,8200,Отложенная электронная оплата: Банк Россия (банк. карта),2023-03-18 12:50:39,2023-04-09 15:00:00,1,2023-04-10 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,22,0
8136,8136,20230921-7492-224047100,1,65660.0,18530,Банк. карта: Банк Россия (банк. карта),2023-09-11 16:45:26,2023-09-21 15:00:00,3,2023-09-24 12:00:00,Официальный сайт,Номер «Студия»,3,2,9,2
8137,8137,20220222-6634-120076687,1,26400.0,0,Гарантия банковской картой,2022-01-05 11:47:16,2022-02-22 15:00:00,3,2022-02-25 12:00:00,booking.com (Booking.com),Номер «Стандарт»,1,1,48,2
8138,8138,20231119-7492-237024534,1,12200.0,0,Внешняя система оплаты,2023-11-17 14:51:57,2023-11-19 15:00:00,2,2023-11-21 12:00:00,Яндекс.Путешествия,Номер «Стандарт»,2,2,2,1
8139,8139,20230620-7491-203080046,2,32500.0,32500,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-05 18:13:09,2023-06-20 15:00:00,1,2023-06-21 12:00:00,Бронирование из экстранета,Номер «Стандарт»,5,3,14,0
8140,8140,20220430-7492-131524002,1,22900.0,22900,Банк. карта [Кешбэк. МИР]: Эквайринг TravelLine Pro (Банк. карта),2022-04-02 16:20:22,2022-04-30 15:00:00,2,2022-05-02 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,27,1
8141,8141,20230924-7491-226416646,1,11800.0,11800,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-09-23 01:01:47,2023-09-24 15:00:00,1,2023-09-25 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,1,0
8142,8142,20221103-7492-169161261,1,19500.0,19500,Банк. карта: Банк Россия (банк. карта),2022-11-02 11:14:55,2022-11-03 15:00:00,1,2022-11-04 12:00:00,Официальный сайт,Номер «Студия»,2,2,1,0
8143,8143,20230730-7491-213801813,1,14400.0,14400,Банк. карта: Банк Россия (банк. карта),2023-07-25 13:55:59,2023-07-30 15:00:00,1,2023-07-31 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,5,0
8144,8144,20230920-7491-223459227,1,11000.0,0,Отложенная электронная оплата: Банк Россия (банк. карта),2023-09-08 12:22:04,2023-09-20 15:00:00,1,2023-09-21 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,12,0
8145,8145,20221115-7492-165965053,1,6500.0,0,Внешняя система оплаты (С предоплатой),2022-10-11 16:36:02,2022-11-15 15:00:00,1,2022-11-16 12:00:00,ostrovok.ru,Номер «Стандарт»,1,2,34,0
8146,8146,20231103-7492-233074186,1,27300.0,0,Внешняя система оплаты (С предоплатой),2023-10-27 15:59:45,2023-11-03 15:00:00,2,2023-11-05 12:00:00,Bronevik.com(new),Номер «Стандарт»,2,2,6,1
8147,8147,20240122-6634-234047898,1,12730.0,12730,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-11-01 18:41:47,2024-01-22 15:00:00,2,2024-01-24 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,81,1
8148,8148,20220606-7492-139334901,1,39200.0,9400,Банк. карта: Банк Россия (банк. карта),2022-05-20 12:55:09,2022-06-06 15:00:00,4,2022-06-10 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,17,3
8149,8149,20230709-7491-198002093,1,28800.0,0,Отложенная электронная оплата: Банк Россия (банк. карта),2023-05-09 08:52:10,2023-07-09 15:00:00,2,2023-07-11 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,61,1
8150,8150,20220812-7492-125767627,1,28400.0,0,Отложенная электронная оплата: Банк Россия (банк. карта),2022-02-21 19:14:18,2022-08-12 15:00:00,2,2022-08-14 12:00:00,Официальный сайт,Номер «Студия»,2,2,171,1
8151,8151,20230224-6634-185048099,1,17200.0,17200,Банк. карта: Банк Россия (банк. карта),2023-02-22 02:13:44,2023-02-24 15:00:00,1,2023-02-25 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,2,0
8152,8152,20220831-7491-143060459,1,45800.0,10000,Банк. карта: Банк Россия (банк. карта),2022-06-10 21:51:49,2022-08-31 15:00:00,5,2022-09-05 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,81,4
8153,8153,20220612-7491-129775139,1,53000.0,53000,Банк. карта [Кешбэк. МИР]: Эквайринг TravelLine Pro (Банк. карта),2022-03-23 14:49:15,2022-06-12 15:00:00,6,2022-06-18 12:00:00,Официальный сайт,Номер «Стандарт»,1,3,81,5
8154,8154,20230715-7491-208241788,1,18100.0,18100,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-30 20:58:08,2023-07-15 15:00:00,1,2023-07-16 12:00:00,Официальный сайт,Номер «Стандарт»,3,3,14,0
8155,8155,20220214-7492-121125724,1,18360.0,0,Отложенная электронная оплата: Банк Россия (банк. карта),2022-01-15 22:02:54,2022-02-14 15:00:00,3,2022-02-17 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,29,2
8156,8156,20221112-6634-169881803,1,34900.0,34900,Банк. карта: Банк Россия (банк. карта),2022-11-07 13:17:40,2022-11-12 15:00:00,1,2022-11-13 12:00:00,Официальный сайт,Коттедж с 3 спальнями,2,1,5,0
8157,8157,20231022-7491-229421569,1,17510.0,17510,Внешняя система оплаты (С предоплатой),2023-10-08 17:56:48,2023-10-22 15:00:00,3,2023-10-25 12:00:00,Яндекс.Путешествия,Номер «Стандарт»,2,3,13,2
8158,8158,20221213-6634-173698054,1,16600.0,16600,Банк. карта: Банк Россия (банк. карта),2022-12-02 20:29:26,2022-12-22 15:00:00,1,2022-12-23 12:00:00,Официальный сайт,Апартаменты с 2 спальнями с отдельным входом,4,1,19,0
8159,8159,20230624-6634-206491991,1,26000.0,26000,Банк. карта: Банк Россия (банк. карта),2023-06-22 12:29:50,2023-06-24 15:00:00,1,2023-06-25 12:00:00,Официальный сайт,Апартаменты с 2 спальнями с отдельным входом,5,1,2,0
8160,8160,20230710-6634-192973638,1,15400.0,15400,Отложенная электронная оплата: Банк Россия (банк. карта),2023-04-10 18:37:36,2023-07-10 15:00:00,1,2023-07-11 12:00:00,Официальный сайт,Номер «Люкс»,3,1,90,0
8161,8161,20220504-7491-130881007,1,18800.0,18800,Банк. карта [Кешбэк. МИР]: Эквайринг TravelLine Pro (Банк. карта),2022-03-30 13:05:24,2022-05-04 15:00:00,2,2022-05-06 12:00:00,Официальный сайт,Номер «Стандарт»,3,3,35,1
8162,8162,20231006-6634-227412600,1,25200.0,14100,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-09-28 11:27:24,2023-10-06 15:00:00,2,2023-10-08 12:00:00,Официальный сайт,Номер «Стандарт»,3,1,8,1
8163,8163,20230228-6634-185014562,1,73055.0,73055,Банк. карта: Банк Россия (банк. карта),2023-02-21 19:52:49,2023-02-28 15:00:00,2,2023-03-02 12:00:00,Официальный сайт,Коттедж с 3 спальнями,5,1,6,1
8164,8164,20231028-6634-232663459,1,43800.0,40400,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-10-25 16:03:01,2023-10-28 15:00:00,1,2023-10-29 12:00:00,Программа лояльности,Коттедж с 2 спальнями,2,1,2,0
8165,8165,20230912-7492-205171571,1,32400.0,32400,Внешняя система оплаты (С предоплатой),2023-06-15 23:33:18,2023-09-12 15:00:00,3,2023-09-15 12:00:00,Яндекс.Путешествия,Номер «Студия»,2,2,88,2
8166,8166,20230611-7491-188380289,1,48900.0,14400,Банк. карта: Банк Россия (банк. карта),2023-03-15 13:33:54,2023-06-11 15:00:00,5,2023-06-16 12:00:00,Официальный сайт,Номер «Стандарт»,3,3,88,4
8167,8167,20230902-6634-219508377,1,15600.0,15600,Банк. карта: Банк Россия (банк. карта),2023-08-19 18:17:16,2023-09-02 15:00:00,1,2023-09-03 12:00:00,Официальный сайт,Апартаменты с 2 спальнями с отдельным входом,3,1,13,0
8168,8168,20230430-6634-195506282,1,16700.0,16700,Внешняя система оплаты (С предоплатой),2023-04-24 20:39:37,2023-04-30 15:00:00,1,2023-05-01 12:00:00,Яндекс.Путешествия,Апартаменты с 2 спальнями с отдельным входом,1,1,5,0
8169,8169,20220509-7491-136890791,1,13300.0,13300,Банк. карта: Банк Россия (банк. карта),2022-05-04 09:53:53,2022-05-09 15:00:00,1,2022-05-10 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,5,0
